u,e,a_p,predictions,labels
-0.73307705,0.2870095,1.6212207,1,1
-1.0093372,0.9110486999999999,0.82509786,1,1
-0.042426652999999995,-1.169082,1.1236438999999998,1,1
0.5791586999999999,1.0150553,0.25097084,1,1
-0.111491695,-0.37169856,-0.3843964,0,0
0.5791586999999999,-0.025010105,1.5599804,1,1
1.3388741000000002,1.5004191,1.6594958,1,1
0.09570342,-1.4811016000000001,0.49593168,1,1
0.026638385,-0.78772473,-1.2570695,0,0
-0.8712071,0.7377045,0.51889676,1,1
-0.18055673,-1.2384198,0.23566078,1,1
-0.3186868,-0.09434780000000001,0.7408925000000001,1,1
1.4079392,-0.6837181999999999,-1.6015457,0,0
1.4770041999999999,1.6390945,0.96288836,1,1
-1.1474673,0.6683668,-0.6293573,0,0
0.30289856,-1.4464328000000002,0.105525315,1,1
0.026638385,-0.6837181999999999,-1.4714103,0,0
-1.0784023,-0.12901664,-1.6398207999999999,0,0
1.131679,0.70303565,-0.5221869,0,0
-0.18055673,0.5990291,0.006009962,1,1
-0.594947,1.5004191,-0.7748028,0,0
1.131679,0.21767181,-1.3565848999999999,0,0
-0.8712071,-1.4117639,0.6643423,1,1
-0.18055673,1.084393,1.0164735,1,1
-1.2855973,0.9457175999999999,0.28924596,0,0
-0.111491695,0.2870095,1.0011635,1,1
1.131679,-0.12901664,0.32752109999999995,1,1
0.16476846,-0.7530559,0.23566078,1,1
-1.1474673,0.9110486999999999,0.67965233,1,1
-1.4927925,1.6390945,-0.07054031,0,0
-0.6640119999999999,-0.64904934,0.0749052,1,1
-1.2855973,-1.3424263,1.6518408,1,1
-1.2855973,0.009658741,1.4375,1,1
0.30289856,0.6683668,0.580137,1,1
1.200744,0.5990291,-0.48391178,0,0
-1.5618575000000001,-0.47570512,0.7791677,1,1
-0.45681688,-0.89173126,-0.062885284,1,1
-0.111491695,1.1883996000000001,1.1159888999999998,1,1
-1.6309226000000001,-0.37169856,0.67965233,1,1
-1.4927925,-0.26769203,1.728391,1,1
0.09570342,-0.059678953,0.81744283,1,1
0.16476846,0.7377045,-0.0399202,0,0
1.131679,-1.4464328000000002,-1.2800345,0,0
0.9935489,0.42568490000000003,-0.49156679999999997,1,0
1.2698091,-0.6837181999999999,-1.2417593999999998,0,0
0.2338335,-0.26769203,-0.6752874,0,0
-1.4927925,-0.7530559,1.3073646,1,1
1.4770041999999999,0.7723734,1.5370153,1,1
0.3719636,-1.2037508,-1.708716,0,0
-1.3546624,-1.4464328000000002,0.863373,1,1
-1.2165323000000001,1.0150553,1.5140502,1,1
0.85541886,1.2577372,-0.8283879999999999,0,0
-0.24962178,-1.0997443,0.9246131999999999,1,1
0.7863538,-0.9264001000000001,0.71792746,1,1
-1.4237274,0.25234067,-1.2647245,0,0
-0.24962178,-1.0304065999999998,0.12849039,1,1
-1.2165323000000001,-0.82239354,1.4681201000000001,1,1
-1.6999876,0.56436026,-0.88197315,0,0
-1.4927925,1.535088,0.35814120000000005,0,0
1.5460693,1.7084322,-1.3029996000000001,0,0
1.6841993000000002,-1.5157704,0.9246131999999999,1,1
-0.45681688,-1.3424263,-1.1422441,0,0
0.9244839,1.6044257,1.5829456,1,1
-1.5618575000000001,1.084393,-1.2494143999999998,0,0
-0.94027215,0.46035373,-1.3489299,0,0
-0.594947,1.2577372,0.3811063,1,1
0.30289856,1.6390945,-1.1345891000000001,0,0
1.200744,1.6390945,1.1236438999999998,1,1
1.131679,0.8763799000000001,1.4375,1,1
-0.52588195,-1.4117639,-0.8590081,1,1
-0.594947,-1.0650754999999998,-1.6321658,0,0
-0.18055673,0.8070421999999999,1.3686048000000002,1,1
0.3719636,1.2577372,1.3456397,1,1
-1.2855973,-1.1344131000000002,1.154264,1,1
-0.73307705,0.6683668,1.2843995000000001,1,1
0.9935489,0.35634720000000003,-1.4637552,0,0
0.16476846,1.1537306,1.3303296999999998,1,1
1.3388741000000002,0.14833413,0.051940124000000004,1,1
0.7863538,-0.16368549,0.11318034,1,1
-0.3186868,-1.6544458999999998,1.3303296999999998,1,1
-1.2165323000000001,-0.16368549,-0.8283879999999999,0,0
1.131679,-0.37169856,-1.6551308999999998,0,0
-0.73307705,-0.64904934,0.08256023400000001,1,1
0.7172888000000001,1.1537306,-0.9125933,0,0
0.3719636,0.25234067,-1.2187943,0,0
1.5460693,1.2230683999999998,-1.3259646999999999,0,0
-0.94027215,-1.4464328000000002,0.12849039,1,1
0.9244839,0.25234067,-1.111624,0,0
0.30289856,-1.2730886000000001,-0.44563663,1,1
1.200744,1.4657502,0.87868303,1,1
0.09570342,-1.169082,-1.4867203000000002,0,0
1.4770041999999999,1.1537306,1.0547487,1,1
1.062614,-1.3424263,-0.62170225,1,0
1.200744,1.6044257,-0.18536570000000002,0,0
-0.111491695,-0.64904934,0.22035071,1,1
0.7172888000000001,0.25234067,1.3686048000000002,1,1
-0.8021421,-0.025010105,-1.5249954,0,0
-1.3546624,-1.0304065999999998,0.5035867,1,1
-0.73307705,-1.1344131000000002,1.4375,1,1
0.7172888000000001,-0.23302318,-0.89728326,0,0
-0.594947,1.535088,-0.07819533,0,0
-1.5618575000000001,-0.40636742,1.5370153,1,1
-1.2165323000000001,0.044327587,1.6748058999999997,1,1
-1.0784023,-1.3770951,-0.42267156,1,1
0.09570342,-1.7237836,-1.5632706,0,0
-0.24962178,-0.9610689,0.15145548,1,1
-0.18055673,-0.12901664,-1.4561002,0,0
-0.94027215,1.6044257,-0.836043,0,0
-0.38775185,0.84171104,-1.6934060000000002,0,0
-0.52588195,-0.40636742,0.03663007,1,1
0.16476846,-0.33702973,-1.5403055,0,0
1.2698091,-1.2037508,-1.4101701000000002,0,0
0.30289856,-0.5450428,0.15145548,1,1
-0.6640119999999999,-1.4117639,-0.836043,1,1
1.6151342,-0.6837181999999999,0.06725018,1,1
-1.4237274,-0.82239354,-1.5938907,0,0
0.9244839,-0.16368549,-1.5709256,0,0
-1.4237274,0.21767181,0.67965233,1,1
0.7172888000000001,-1.5157704,0.08256023400000001,1,1
-1.5618575000000001,-1.4117639,-1.0121087,1,1
0.7172888000000001,-0.82239354,-0.09350539,1,1
-1.2165323000000001,0.42568490000000003,-1.1881742,0,0
-1.4927925,0.113665275,0.8327529,1,1
1.4079392,0.56436026,-1.4254801000000001,0,0
1.6841993000000002,-0.82239354,-1.6474758000000003,0,0
0.2338335,-0.16368549,1.5982556,1,1
-0.594947,-1.7237836,0.7485476,1,1
0.7863538,-0.26769203,-0.5451520000000001,0,0
1.062614,-0.51037395,-1.4178251,0,0
-1.1474673,1.7084322,-1.2417593999999998,0,0
-1.6309226000000001,0.25234067,-0.75183773,0,0
-0.594947,-0.8570624,-0.42267156,1,1
0.16476846,-0.82239354,0.35814120000000005,1,1
0.026638385,0.39101604,0.4193814,1,1
-0.6640119999999999,-0.7530559,1.1312989,1,1
-0.042426652999999995,-1.6544458999999998,-0.16240063,1,1
1.3388741000000002,-0.9264001000000001,-0.95852345,0,0
-1.0093372,0.9457175999999999,0.45765656,1,1
-0.3186868,-0.37169856,-1.4561002,0,0
1.131679,1.3617437,0.7715126999999999,1,1
-0.45681688,1.7084322,-1.5403055,0,0
-1.0784023,-0.78772473,-0.13178052,1,1
1.3388741000000002,-1.2037508,-1.2800345,0,0
-0.45681688,-0.30236086,1.5982556,1,1
-0.594947,1.6044257,0.9705434000000001,1,1
0.30289856,-0.9610689,1.6135656999999999,1,1
-1.0784023,-0.718387,-0.016955118999999998,1,1
-0.94027215,-0.6143805,0.45000154,1,1
0.9244839,0.84171104,0.93226826,1,1
-0.52588195,0.25234067,1.4375,1,1
-1.6309226000000001,0.56436026,-0.6370123000000001,0,0
-1.1474673,-0.718387,0.304556,1,1
0.9935489,0.4950226,-0.5451520000000001,0,0
0.85541886,1.535088,0.9246131999999999,1,1
-1.4927925,1.1537306,-0.88197315,0,0
-1.2165323000000001,-1.3077573999999998,0.54186183,1,1
-1.4237274,1.3270749,-1.4943753,0,0
1.131679,0.8763799000000001,1.2920545,1,1
-1.6309226000000001,0.21767181,-0.5757721,1,1
1.4770041999999999,-1.1344131000000002,1.2231593,1,1
-0.8021421,-0.718387,-0.07054031,1,1
1.4079392,0.35634720000000003,0.95523334,1,1
0.5791586999999999,0.8763799000000001,-1.5173404,0,0
-1.3546624,-1.4117639,1.42219,1,1
-1.1474673,0.39101604,1.2537794,1,1
1.4770041999999999,0.39101604,-0.89728326,0,0
-0.594947,-0.718387,0.7715126999999999,1,1
0.9935489,-1.0650754999999998,-0.3843964,1,1
-0.94027215,0.35634720000000003,0.9781984,1,1
1.4770041999999999,0.42568490000000003,-0.5757721,0,0
0.2338335,1.4310813999999998,-0.8896281999999999,0,0
0.5100937,1.6044257,0.51889676,1,1
-1.4237274,-1.4464328000000002,0.9705434000000001,1,1
-1.4927925,-0.40636742,0.95523334,1,1
-0.8712071,-0.51037395,0.39641634,1,1
0.9935489,-0.5450428,-1.4484451999999999,0,0
1.5460693,0.56436026,0.22800575,1,1
0.3719636,-1.3077573999999998,-0.8896281999999999,0,0
-1.5618575000000001,-1.0997443,0.51889676,1,1
0.7172888000000001,1.1883996000000001,0.013664988999999999,0,0
0.026638385,-0.64904934,1.2231593,1,1
1.062614,-1.619777,0.71027243,1,1
0.5100937,1.0150553,0.5571719,1,1
-0.18055673,0.4950226,-0.7824578000000001,0,0
1.5460693,0.078996435,1.4604651000000002,1,1
1.200744,0.6683668,1.429845,1,1
-0.8712071,1.1537306,0.96288836,1,1
0.7172888000000001,-1.0997443,0.9705434000000001,1,1
1.200744,0.009658741,-1.3642398999999998,0,0
-1.6999876,1.7084322,-1.4714103,0,0
-0.38775185,-0.40636742,-1.7163712,0,0
1.062614,0.52969146,-0.79011285,0,0
0.5100937,-1.6891147000000002,-0.9738334999999999,0,0
-0.111491695,-0.6837181999999999,-0.72887266,0,0
0.7863538,0.044327587,1.3686048000000002,1,1
1.6151342,-1.5851082,-1.0503837999999999,1,1
1.4770041999999999,0.84171104,-0.30019113,0,0
0.5791586999999999,0.009658741,-1.1958293,0,0
-1.3546624,-0.8570624,-0.13178052,0,0
1.062614,-0.059678953,0.021320015,1,1
-1.3546624,1.2924061000000002,-0.89728326,0,0
0.16476846,-0.6143805,0.13614543,1,1
1.4079392,-1.4811016000000001,-0.7748028,1,1
0.2338335,0.84171104,1.42219,1,1
1.4770041999999999,-0.8570624,-0.33846626,1,1
-1.6999876,-0.37169856,0.79447776,1,1
-0.18055673,-0.025010105,1.429845,1,1
-1.2855973,-0.9957378,-1.5173404,0,0
-0.594947,0.4950226,-1.5020303999999998,0,0
-1.4927925,-1.3424263,0.32752109999999995,1,1
-0.8021421,1.6737634,0.67965233,1,1
1.5460693,-0.6143805,1.0394386,1,1
1.6151342,1.2924061000000002,-0.843698,0,0
-1.4927925,-0.33702973,1.6288757,1,1
-0.3186868,-0.19835433,-0.9202483,0,0
0.64822376,-1.4811016000000001,-0.23129588,1,1
-1.6309226000000001,-0.82239354,-0.032265175,1,1
-1.2165323000000001,-0.9264001000000001,1.6518408,1,1
-1.0093372,0.32167834,1.5906006000000001,1,1
-1.0784023,0.42568490000000003,1.2461243999999998,1,1
1.5460693,-0.5450428,-1.0350738000000002,0,0
0.2338335,-0.26769203,-0.6599774,1,1
0.5100937,-0.9957378,0.88633806,1,1
0.7172888000000001,-0.059678953,-0.27722603,0,0
0.9935489,-0.89173126,1.2537794,1,1
1.131679,-0.059678953,-1.2111393,0,0
1.062614,-0.89173126,-0.8743181000000001,0,0
-1.2165323000000001,-0.16368549,0.5648269,1,1
-1.4927925,0.70303565,1.2078493000000001,1,1
-1.0093372,0.14833413,-0.14709058,1,1
1.200744,-0.23302318,0.021320015,1,1
-1.4237274,-0.37169856,0.18207559,1,1
1.131679,1.3964126000000001,1.3379847,1,1
-1.6309226000000001,-1.7237836,0.06725018,1,1
0.3719636,-1.2384198,-1.2341043999999999,0,0
-1.5618575000000001,-1.3077573999999998,-0.8054229,1,1
-0.24962178,-1.4117639,0.21269569,1,1
-1.4237274,1.1190618,-1.0810038999999998,0,0
0.64822376,0.009658741,-0.9049383,0,0
-0.24962178,0.9457175999999999,-1.6857509999999998,0,0
1.4770041999999999,-1.2730886000000001,1.1159888999999998,1,1
-0.6640119999999999,-0.30236086,-0.39205146,0,0
0.3719636,0.52969146,-1.3183097,0,0
-1.2855973,-0.89173126,-0.009300092,1,1
1.6151342,-0.26769203,0.8327529,1,1
1.3388741000000002,-0.37169856,-1.371895,0,0
1.2698091,1.3270749,-0.21598582,0,0
-0.45681688,0.8070421999999999,0.4729666,1,1
0.16476846,1.4310813999999998,0.71792746,1,1
0.64822376,0.35634720000000003,0.54186183,1,1
0.16476846,1.7084322,1.1083338,0,0
-1.4237274,-0.9610689,1.146609,1,1
-1.0093372,0.5990291,-1.111624,0,0
-1.0093372,-0.7530559,-1.6551308999999998,0,0
-0.94027215,1.6737634,1.4910851999999999,1,1
0.44102862,1.1883996000000001,0.871028,1,1
-1.4237274,1.2924061000000002,0.5342068,0,0
-1.2855973,1.7084322,-0.22364084,0,0
-1.5618575000000001,0.9110486999999999,0.40407136,1,1
-1.0093372,0.35634720000000003,-1.371895,0,0
-0.45681688,-0.16368549,1.6824609000000001,1,1
0.64822376,-0.16368549,-0.09350539,1,1
0.3719636,-0.82239354,1.429845,1,1
0.3719636,-0.9957378,-0.23129588,1,0
1.131679,-1.1344131000000002,0.39641634,1,1
-0.52588195,1.0497241000000002,-0.13178052,0,0
-1.1474673,-1.2384198,0.45765656,1,1
-0.38775185,-1.2037508,0.4729666,1,1
0.9935489,-1.3424263,-1.2876896,0,0
-0.45681688,1.1883996000000001,0.28924596,0,0
-0.111491695,0.9457175999999999,0.9705434000000001,1,1
1.062614,-0.6143805,-1.2570695,0,0
0.16476846,0.42568490000000003,-0.3537763,0,1
-0.94027215,1.3964126000000001,-0.6293573,0,0
-1.3546624,1.0150553,-0.85135305,0,0
0.85541886,-0.059678953,-0.39205146,1,1
-0.8021421,-0.82239354,1.720736,1,1
0.3719636,-1.3077573999999998,0.81744283,1,1
-0.94027215,0.633698,1.5140502,1,1
0.3719636,-1.3770951,-1.0656938999999999,1,1
-1.5618575000000001,0.42568490000000003,-1.6321658,0,0
0.7172888000000001,-1.0304065999999998,-0.25426096,1,1
0.5100937,0.25234067,-0.36143133,1,1
0.5791586999999999,-0.26769203,0.28924596,1,1
-0.94027215,1.3270749,-1.2417593999999998,0,0
1.131679,-1.4117639,1.720736,1,1
-1.0784023,-0.23302318,-1.2647245,0,0
0.7172888000000001,-0.6837181999999999,1.3609498,1,1
-0.24962178,-1.4117639,0.5571719,1,1
-1.5618575000000001,1.084393,0.71027243,1,1
-1.2855973,1.3270749,1.5217053,1,1
0.026638385,0.8763799000000001,0.09021526,0,0
-1.2165323000000001,-1.2037508,-0.062885284,1,1
1.4079392,-1.0650754999999998,-0.13178052,1,1
0.5791586999999999,-0.78772473,-1.0733489,0,0
1.4770041999999999,-0.9957378,-0.9814885,0,0
0.85541886,-1.3077573999999998,0.45000154,1,1
1.6151342,1.5697569,-0.65232235,0,0
-0.24962178,0.4950226,-0.6752874,0,0
-1.5618575000000001,-0.8570624,1.2461243999999998,1,1
-1.2855973,1.1537306,-0.3843964,0,0
-0.594947,-0.33702973,1.5217053,1,1
-1.0093372,-0.8570624,1.4145348999999998,1,1
-1.0784023,-0.51037395,-0.6676324,0,0
0.2338335,0.98038644,-0.6293573,0,0
-0.45681688,0.39101604,0.13614543,1,1
-0.3186868,0.6683668,1.5523254,1,1
0.85541886,1.4310813999999998,-0.13943554,0,0
-1.4237274,-1.4464328000000002,0.7255825,1,1
-1.6309226000000001,-1.2384198,1.0164735,1,1
-0.18055673,-0.51037395,1.728391,1,1
-1.2165323000000001,-0.19835433,1.0624037,1,1
-0.73307705,1.0497241000000002,-0.101160415,0,0
-1.2855973,1.1537306,-0.13943554,0,0
-0.18055673,-0.51037395,-0.8283879999999999,0,0
-0.94027215,1.5004191,0.81744283,1,1
-0.24962178,1.3964126000000001,1.6441858,1,1
1.2698091,-0.44103625,0.2433158,1,1
-0.24962178,1.3617437,-0.18536570000000002,0,0
1.5460693,-0.718387,-0.17005566,1,1
-0.45681688,-0.8570624,-0.9508684000000001,0,0
-0.24962178,-1.3077573999999998,1.713081,1,1
0.3719636,0.32167834,-0.9432134,0,0
-1.0093372,1.5697569,-0.9814885,0,0
1.2698091,-0.5797116,-1.0580388,1,1
-1.6309226000000001,-1.0997443,1.0547487,1,1
-1.4237274,-0.82239354,1.6365308,1,1
-0.52588195,1.0497241000000002,-0.75949275,0,0
-1.1474673,0.009658741,-1.4178251,0,0
0.85541886,0.633698,-0.9967985999999999,0,0
-1.6999876,1.2924061000000002,0.28159094,0,0
-1.2855973,-0.7530559,-0.25426096,1,1
-1.4237274,1.084393,0.028975043,0,0
1.200744,-1.169082,-1.4790653,0,0
-0.3186868,-0.059678953,-1.402515,0,0
-1.3546624,0.35634720000000003,1.3839148000000001,1,1
-1.6309226000000001,-0.19835433,-0.3231562,1,1
-1.6999876,-0.025010105,-1.0656938999999999,0,1
0.5100937,-0.8570624,-1.2111393,0,0
0.2338335,-1.5504394,-0.24660593,1,1
0.16476846,-0.44103625,-0.6752874,0,0
-0.594947,-0.44103625,-0.47625673,0,1
0.5100937,0.113665275,-1.2034843000000002,0,0
-1.6309226000000001,1.3270749,-0.47625673,0,0
1.200744,-0.16368549,1.0853688,1,1
-1.6309226000000001,1.535088,0.028975043,0,0
-1.6999876,-0.9957378,0.7026174,1,1
-0.8021421,1.6390945,1.5752906,1,1
1.200744,1.2230683999999998,1.697771,1,1
1.062614,-1.0650754999999998,0.8327529,1,1
0.9244839,0.84171104,-0.6370123000000001,0,0
0.7863538,1.084393,1.2767445,1,1
1.6151342,0.35634720000000003,-1.3642398999999998,0,0
-1.3546624,1.535088,-0.52984196,0,0
-0.594947,0.7723734,-1.1805192,0,0
-0.38775185,-0.40636742,0.45765656,1,1
1.6841993000000002,0.70303565,1.0241286,1,1
0.09570342,-1.4464328000000002,0.81744283,1,1
-0.24962178,0.113665275,1.169574,1,1
1.2698091,-1.3770951,-0.055230256,1,1
-0.111491695,-0.9264001000000001,1.5523254,1,1
-0.38775185,-1.5504394,-1.1805192,1,1
1.6151342,-1.0304065999999998,-1.39486,0,0
0.5791586999999999,-0.40636742,-1.37955,0,0
0.9244839,0.078996435,-1.5785806,0,0
0.9935489,-1.2384198,-0.89728326,1,1
-0.73307705,-0.82239354,-1.6857509999999998,0,0
-1.4237274,0.5990291,-1.6474758000000003,0,0
-0.94027215,0.8070421999999999,0.6643423,1,1
0.85541886,1.3617437,-1.2494143999999998,0,0
-0.73307705,0.9457175999999999,-1.0810038999999998,0,0
0.9935489,1.3964126000000001,1.2843995000000001,1,1
-0.45681688,1.535088,-0.46094668,0,0
1.6841993000000002,-1.5504394,-0.27722603,1,1
0.9244839,-0.5797116,1.6059107,1,1
-1.1474673,0.633698,1.2461243999999998,1,1
1.4079392,0.8763799000000001,-0.85135305,0,0
-0.8712071,-1.1344131000000002,0.0749052,1,1
-1.2855973,0.113665275,-0.8743181000000001,0,0
1.5460693,-0.8570624,-1.0044537,0,0
0.16476846,-1.3077573999999998,-0.43798159999999997,1,1
0.9935489,0.8070421999999999,0.34283116,1,1
-1.3546624,1.4310813999999998,-0.26191598,0,0
0.44102862,-0.6143805,0.76385766,1,1
-0.52588195,0.044327587,-0.52984196,0,0
1.6841993000000002,-0.6143805,-1.3029996000000001,0,0
-1.6309226000000001,-0.6837181999999999,-1.2264494,0,0
-0.3186868,-0.9957378,-1.0580388,0,0
1.6841993000000002,-1.2730886000000001,-0.9432134,1,1
1.3388741000000002,-0.9264001000000001,0.12849039,1,1
-1.3546624,-0.89173126,-0.36908635,0,0
-0.8021421,-0.5797116,0.45000154,1,1
0.09570342,0.98038644,-1.3412747,0,0
1.200744,-0.44103625,-0.009300092,1,1
0.16476846,0.14833413,-0.89728326,0,0
-0.594947,1.6390945,0.51889676,0,0
1.3388741000000002,0.2870095,0.14380045,1,1
0.85541886,0.5990291,-1.5556155,0,0
-1.0093372,0.5990291,0.7026174,1,1
-1.6999876,1.6044257,0.120835364,0,0
-0.24962178,1.0150553,0.81744283,1,1
1.4770041999999999,-1.1344131000000002,-0.39205146,1,1
1.4079392,1.6044257,0.87868303,1,1
-0.8712071,-0.025010105,-0.29253608,1,1
-1.0093372,-0.8570624,-1.4407902,0,0
-0.73307705,-1.0650754999999998,1.1236438999999998,1,1
-0.111491695,0.21767181,-0.6752874,0,0
0.85541886,-0.9264001000000001,1.154264,1,1
-0.52588195,1.2230683999999998,-0.55280703,0,0
-0.111491695,1.2577372,-1.3412747,0,0
0.026638385,-0.9264001000000001,1.1312989,1,1
0.09570342,0.8763799000000001,-1.1881742,0,0
1.062614,-0.16368549,0.8021328000000001,1,1
0.09570342,1.4310813999999998,-1.2800345,0,0
-0.042426652999999995,-1.0650754999999998,-1.3565848999999999,1,1
-0.45681688,1.6737634,-0.30019113,0,0
-0.594947,-0.89173126,-1.7010610000000002,0,0
0.30289856,0.6683668,-1.371895,0,0
0.3719636,0.633698,-1.2187943,0,0
-0.8712071,1.5004191,1.3226746,1,1
0.85541886,-1.5157704,-0.024610147000000002,1,1
0.5791586999999999,1.2924061000000002,0.9016481,1,1
-0.6640119999999999,-0.16368549,-0.72121763,0,0
1.131679,-0.47570512,-0.032265175,1,1
0.9244839,0.6683668,-0.032265175,1,1
1.6841993000000002,0.56436026,0.7485476,1,1
-0.45681688,1.1883996000000001,0.27393590000000007,0,0
-0.594947,0.21767181,-0.9738334999999999,0,0
-1.2165323000000001,1.0497241000000002,0.48062164,1,0
-0.594947,-1.169082,-1.6857509999999998,0,0
0.3719636,1.2924061000000002,-0.124125496,0,0
1.062614,-0.64904934,-0.92790335,1,1
-0.3186868,1.535088,-0.68294245,0,0
-0.594947,0.4950226,-0.28488106,1,0
-1.2165323000000001,-0.9610689,0.82509786,1,1
0.85541886,1.535088,-1.1422441,0,0
0.85541886,-1.1344131000000002,1.0853688,1,1
0.7172888000000001,-1.2730886000000001,0.22035071,1,1
0.30289856,0.98038644,-1.371895,0,0
-1.4237274,1.3270749,0.120835364,0,0
0.9244839,-1.4811016000000001,1.5906006000000001,1,1
1.6841993000000002,1.4310813999999998,0.4729666,1,1
0.2338335,1.2577372,1.4681201000000001,1,1
0.16476846,1.1190618,0.09021526,0,0
-1.1474673,-0.40636742,0.8404079,1,1
0.16476846,-1.5851082,0.48827666,1,1
1.062614,0.044327587,-0.055230256,1,1
1.131679,-1.4117639,0.59544706,1,1
-0.45681688,0.4950226,-0.27722603,1,0
1.4079392,-1.3424263,-0.9049383,0,0
-1.6309226000000001,-0.23302318,0.21269569,1,1
1.4079392,0.7377045,-0.6446673,0,0
0.7863538,-0.33702973,1.3150196,1,1
0.7863538,-0.6143805,-0.36908635,1,1
1.200744,0.9110486999999999,1.728391,1,1
-0.8021421,1.6737634,-1.2647245,0,0
1.5460693,1.4657502,1.4604651000000002,1,1
0.44102862,-1.5504394,0.6643423,1,1
-0.594947,-1.4811016000000001,-0.8283879999999999,1,1
0.9244839,-0.7530559,0.6949624,1,1
1.6841993000000002,-1.4117639,0.3351761,1,1
-0.111491695,1.4657502,-1.6092007,0,0
-0.52588195,-1.0650754999999998,1.177229,1,1
0.85541886,0.7723734,0.31221104,1,1
0.5100937,0.8070421999999999,-0.52984196,0,0
0.85541886,0.98038644,-1.5938907,0,0
-0.594947,-1.4464328000000002,-0.9202483,1,1
1.062614,-0.7530559,-0.085850365,1,1
0.09570342,-1.0650754999999998,-1.5326505,0,0
0.2338335,-1.5157704,1.6059107,1,1
-1.3546624,-1.5504394,0.4117264,1,1
-0.594947,-0.78772473,0.8939931000000001,1,1
-1.6309226000000001,1.3617437,1.2461243999999998,1,1
-0.24962178,-1.2037508,0.26628090000000004,1,1
-1.6309226000000001,0.009658741,0.0749052,1,1
-0.52588195,0.5990291,-0.16240063,0,0
-0.52588195,-0.44103625,0.59544706,1,1
1.3388741000000002,1.2924061000000002,-1.4254801000000001,0,0
-1.2855973,0.18300296,-0.33081123,1,0
1.4079392,-1.1344131000000002,1.0317836,1,1
1.4079392,0.32167834,-0.8054229,0,0
1.200744,0.84171104,1.2843995000000001,1,1
-0.111491695,-1.0650754999999998,0.120835364,1,1
-1.4237274,-1.5851082,-0.101160415,1,1
1.4079392,-0.5450428,-1.5862356000000002,0,0
-1.2165323000000001,-0.8570624,1.2843995000000001,1,1
1.2698091,0.6683668,-0.23129588,1,1
1.200744,-1.1344131000000002,-0.26191598,1,1
0.44102862,-0.5450428,1.6518408,1,1
0.44102862,0.2870095,0.25862586,1,1
-1.2165323000000001,0.633698,-1.4484451999999999,0,0
-1.4927925,-0.26769203,-0.07819533,1,1
1.3388741000000002,-0.09434780000000001,-1.0886589,0,0
0.9935489,0.32167834,0.11318034,1,1
-0.18055673,-0.78772473,1.2997096000000001,1,1
-1.4237274,0.25234067,-0.47625673,0,0
-0.8712071,-1.4464328000000002,1.2690895,1,1
0.9244839,-1.2730886000000001,-0.9661784999999999,0,0
0.026638385,-0.19835433,-1.2876896,0,0
0.64822376,-1.0650754999999998,1.5140502,1,1
1.6151342,1.3270749,0.120835364,1,1
0.09570342,0.078996435,1.0394386,1,1
0.026638385,0.8070421999999999,-1.402515,0,0
0.16476846,0.25234067,1.0241286,1,1
0.3719636,-0.09434780000000001,1.728391,1,1
-0.111491695,-0.26769203,1.5752906,1,1
0.5791586999999999,-1.3770951,0.9781984,1,1
1.2698091,1.5004191,0.120835364,0,0
-0.52588195,-1.169082,1.2308143,1,1
-1.5618575000000001,1.084393,-0.537497,0,0
-1.2855973,-0.51037395,-0.59108216,0,0
1.131679,-0.40636742,-1.5556155,0,0
-0.111491695,0.9457175999999999,1.6441858,1,1
0.3719636,-0.33702973,0.98585343,1,1
0.09570342,-0.6837181999999999,-1.2953446000000002,0,0
0.9935489,-1.4811016000000001,-1.4714103,0,0
-1.4927925,0.113665275,1.42219,1,1
0.7172888000000001,-1.3424263,0.25862586,1,1
0.85541886,1.6044257,-0.52984196,0,0
-1.5618575000000001,-1.0650754999999998,-1.5249954,0,0
1.200744,0.98038644,-0.31550118,0,0
1.5460693,-0.47570512,0.580137,1,1
-0.73307705,1.1883996000000001,-1.103969,0,0
0.5791586999999999,-0.82239354,-0.10881545,1,1
1.200744,-0.37169856,0.78682274,1,1
1.200744,0.21767181,0.76385766,1,1
0.30289856,0.7723734,-0.055230256,1,1
0.64822376,-0.8570624,-0.8590081,0,0
0.16476846,-0.025010105,-0.6293573,0,0
-1.5618575000000001,0.9110486999999999,-0.8666630999999999,0,0
0.2338335,-1.5851082,-1.402515,0,0
-0.38775185,0.42568490000000003,1.7054259999999999,1,1
0.3719636,-0.30236086,0.13614543,1,1
0.5791586999999999,-0.025010105,-1.0044537,0,0
0.44102862,-1.4811016000000001,1.6824609000000001,1,1
1.6151342,-0.19835433,0.13614543,1,1
-0.111491695,0.9457175999999999,-0.17771068,1,0
1.131679,-1.6544458999999998,-0.7671478,1,1
1.6151342,-1.169082,-1.2417593999999998,0,0
0.3719636,-0.7530559,0.9705434000000001,1,1
-1.4237274,-0.37169856,1.2920545,1,1
1.6151342,1.4310813999999998,1.0088184999999998,1,1
-1.1474673,1.4310813999999998,-1.3489299,0,0
-1.1474673,0.52969146,1.3686048000000002,1,1
-1.4237274,-1.2037508,1.0241286,1,1
-0.111491695,-0.9610689,1.1006788,1,1
1.3388741000000002,0.42568490000000003,0.51889676,1,1
-1.2855973,0.8763799000000001,-0.8283879999999999,0,0
0.16476846,-0.9264001000000001,0.62606716,1,1
0.5791586999999999,1.535088,-0.51453185,0,0
0.3719636,-1.3424263,-0.88197315,1,1
0.44102862,-1.2037508,0.84806293,1,1
